time (s),v("/S0" ?result "tran") (V),v("/Vin" ?result "tran") (V)
0.000,16.84E-9,0.000
20.00E-9,16.84E-9,20.00E-3
46.19E-9,16.84E-9,46.19E-3
77.87E-9,16.84E-9,77.87E-3
141.2E-9,16.84E-9,141.2E-3
267.9E-9,16.84E-9,267.9E-3
521.4E-9,16.84E-9,521.4E-3
606.8E-9,16.84E-9,606.8E-3
649.5E-9,16.84E-9,649.5E-3
670.9E-9,16.84E-9,670.9E-3
713.6E-9,16.84E-9,713.6E-3
726.3E-9,16.84E-9,726.3E-3
751.5E-9,16.84E-9,751.5E-3
777.6E-9,16.84E-9,777.6E-3
783.2E-9,16.84E-9,783.2E-3
794.2E-9,16.84E-9,794.2E-3
809.6E-9,16.84E-9,809.6E-3
833.4E-9,16.84E-9,833.4E-3
861.2E-9,16.84E-9,861.2E-3
902.3E-9,16.84E-9,902.3E-3
947.1E-9,16.84E-9,947.1E-3
958.7E-9,16.84E-9,958.7E-3
964.5E-9,16.84E-9,964.5E-3
967.5E-9,16.84E-9,967.5E-3
973.3E-9,16.84E-9,973.3E-3
977.6E-9,16.84E-9,977.6E-3
982.7E-9,16.84E-9,982.7E-3
988.0E-9,16.84E-9,988.0E-3
989.0E-9,16.84E-9,989.0E-3
989.6E-9,16.84E-9,989.6E-3
990.5E-9,16.84E-9,990.5E-3
990.6E-9,16.84E-9,990.6E-3
990.9E-9,16.84E-9,990.9E-3
991.1E-9,16.84E-9,991.1E-3
991.3E-9,16.84E-9,991.3E-3
991.4E-9,16.84E-9,991.4E-3
991.4E-9,16.84E-9,991.4E-3
991.5E-9,16.84E-9,991.5E-3
991.5E-9,16.84E-9,991.5E-3
991.5E-9,16.84E-9,991.5E-3
991.6E-9,16.84E-9,991.6E-3
991.6E-9,16.84E-9,991.6E-3
991.6E-9,16.84E-9,991.6E-3
991.7E-9,16.84E-9,991.7E-3
991.7E-9,16.84E-9,991.7E-3
991.7E-9,16.84E-9,991.7E-3
991.8E-9,16.84E-9,991.8E-3
991.8E-9,16.84E-9,991.8E-3
991.9E-9,16.84E-9,991.9E-3
991.9E-9,16.84E-9,991.9E-3
991.9E-9,16.84E-9,991.9E-3
991.9E-9,16.84E-9,991.9E-3
992.0E-9,16.84E-9,992.0E-3
992.0E-9,16.84E-9,992.0E-3
992.0E-9,16.84E-9,992.0E-3
992.0E-9,16.84E-9,992.0E-3
992.0E-9,16.84E-9,992.0E-3
992.0E-9,16.84E-9,992.0E-3
992.1E-9,16.84E-9,992.1E-3
992.1E-9,16.84E-9,992.1E-3
992.1E-9,16.84E-9,992.1E-3
992.1E-9,16.84E-9,992.1E-3
992.2E-9,16.84E-9,992.2E-3
992.2E-9,16.84E-9,992.2E-3
992.2E-9,16.84E-9,992.2E-3
992.3E-9,16.84E-9,992.3E-3
992.3E-9,16.84E-9,992.3E-3
992.4E-9,16.84E-9,992.4E-3
992.4E-9,16.84E-9,992.4E-3
992.5E-9,16.84E-9,992.5E-3
992.5E-9,16.84E-9,992.5E-3
992.5E-9,16.84E-9,992.5E-3
992.6E-9,16.84E-9,992.6E-3
992.6E-9,16.84E-9,992.6E-3
992.6E-9,16.84E-9,992.6E-3
992.7E-9,16.84E-9,992.7E-3
992.7E-9,16.84E-9,992.7E-3
992.8E-9,16.84E-9,992.8E-3
992.8E-9,16.84E-9,992.8E-3
992.8E-9,16.84E-9,992.8E-3
992.9E-9,16.84E-9,992.9E-3
992.9E-9,16.84E-9,992.9E-3
992.9E-9,16.84E-9,992.9E-3
993.0E-9,16.84E-9,993.0E-3
993.0E-9,16.84E-9,993.0E-3
993.0E-9,16.84E-9,993.0E-3
993.1E-9,16.84E-9,993.1E-3
993.1E-9,16.84E-9,993.1E-3
993.1E-9,16.84E-9,993.1E-3
993.2E-9,16.84E-9,993.2E-3
993.2E-9,16.84E-9,993.2E-3
993.2E-9,16.84E-9,993.2E-3
993.3E-9,16.84E-9,993.3E-3
993.3E-9,16.84E-9,993.3E-3
993.4E-9,16.84E-9,993.4E-3
993.4E-9,16.84E-9,993.4E-3
993.4E-9,16.84E-9,993.4E-3
993.4E-9,16.84E-9,993.4E-3
993.5E-9,16.84E-9,993.5E-3
993.5E-9,16.84E-9,993.5E-3
993.6E-9,16.84E-9,993.6E-3
993.6E-9,16.84E-9,993.6E-3
993.6E-9,16.84E-9,993.6E-3
993.7E-9,16.84E-9,993.7E-3
993.7E-9,16.84E-9,993.7E-3
993.7E-9,16.84E-9,993.7E-3
993.8E-9,16.84E-9,993.8E-3
993.8E-9,16.84E-9,993.8E-3
993.9E-9,16.84E-9,993.9E-3
993.9E-9,16.84E-9,993.9E-3
993.9E-9,16.84E-9,993.9E-3
994.0E-9,16.84E-9,994.0E-3
994.0E-9,16.84E-9,994.0E-3
994.0E-9,16.84E-9,994.0E-3
994.0E-9,16.84E-9,994.0E-3
994.1E-9,16.84E-9,994.1E-3
994.1E-9,16.84E-9,994.1E-3
994.1E-9,16.84E-9,994.1E-3
994.2E-9,16.84E-9,994.2E-3
994.2E-9,16.84E-9,994.2E-3
994.2E-9,16.84E-9,994.2E-3
994.3E-9,16.84E-9,994.3E-3
994.3E-9,16.84E-9,994.3E-3
994.4E-9,16.84E-9,994.4E-3
994.4E-9,16.84E-9,994.4E-3
994.4E-9,16.84E-9,994.4E-3
994.5E-9,16.84E-9,994.5E-3
994.5E-9,16.84E-9,994.5E-3
994.5E-9,16.84E-9,994.5E-3
994.5E-9,16.84E-9,994.5E-3
994.6E-9,16.84E-9,994.6E-3
994.6E-9,16.84E-9,994.6E-3
994.6E-9,16.84E-9,994.6E-3
994.7E-9,16.84E-9,994.7E-3
994.7E-9,16.84E-9,994.7E-3
994.7E-9,16.84E-9,994.7E-3
994.7E-9,16.84E-9,994.7E-3
994.8E-9,16.84E-9,994.8E-3
994.8E-9,16.84E-9,994.8E-3
994.9E-9,16.84E-9,994.9E-3
994.9E-9,16.84E-9,994.9E-3
995.0E-9,16.84E-9,995.0E-3
995.0E-9,16.84E-9,995.0E-3
995.0E-9,16.84E-9,995.0E-3
995.0E-9,16.84E-9,995.0E-3
995.1E-9,16.83E-9,995.1E-3
995.1E-9,16.83E-9,995.1E-3
995.1E-9,16.82E-9,995.1E-3
995.2E-9,16.83E-9,995.2E-3
995.2E-9,16.84E-9,995.2E-3
995.2E-9,16.85E-9,995.2E-3
995.3E-9,16.86E-9,995.3E-3
995.3E-9,16.86E-9,995.3E-3
995.3E-9,16.84E-9,995.3E-3
995.4E-9,16.84E-9,995.4E-3
995.4E-9,16.92E-9,995.4E-3
995.5E-9,16.97E-9,995.5E-3
995.5E-9,16.95E-9,995.5E-3
995.5E-9,16.92E-9,995.5E-3
995.6E-9,16.91E-9,995.6E-3
995.6E-9,16.88E-9,995.6E-3
995.6E-9,16.73E-9,995.6E-3
995.6E-9,16.20E-9,995.6E-3
995.7E-9,15.70E-9,995.7E-3
995.7E-9,15.56E-9,995.7E-3
995.7E-9,15.87E-9,995.7E-3
995.8E-9,16.40E-9,995.8E-3
995.8E-9,17.04E-9,995.8E-3
995.8E-9,17.38E-9,995.8E-3
995.9E-9,16.86E-9,995.9E-3
995.9E-9,16.84E-9,995.9E-3
995.9E-9,21.26E-9,995.9E-3
996.0E-9,27.74E-9,996.0E-3
996.0E-9,31.36E-9,996.0E-3
996.1E-9,32.64E-9,996.1E-3
996.1E-9,34.56E-9,996.1E-3
996.1E-9,35.04E-9,996.1E-3
996.1E-9,28.71E-9,996.1E-3
996.2E-9,-3.630E-9,996.2E-3
996.2E-9,-47.29E-9,996.2E-3
996.3E-9,-90.04E-9,996.3E-3
996.3E-9,-109.8E-9,996.3E-3
996.3E-9,-105.5E-9,996.3E-3
996.3E-9,-85.64E-9,996.3E-3
996.4E-9,-66.23E-9,996.4E-3
996.4E-9,-79.40E-9,996.4E-3
996.4E-9,-81.92E-9,996.4E-3
996.5E-9,167.0E-9,996.5E-3
996.5E-9,721.0E-9,996.5E-3
996.6E-9,1.297E-6,996.6E-3
996.6E-9,1.753E-6,996.6E-3
996.6E-9,2.301E-6,996.6E-3
996.7E-9,2.702E-6,996.7E-3
996.7E-9,2.850E-6,996.7E-3
996.7E-9,1.527E-6,996.7E-3
996.8E-9,-1.271E-6,996.8E-3
996.8E-9,-5.467E-6,996.8E-3
996.8E-9,-9.398E-6,996.8E-3
996.8E-9,-11.81E-6,996.8E-3
996.9E-9,-13.49E-6,996.9E-3
996.9E-9,-15.20E-6,996.9E-3
996.9E-9,-19.49E-6,996.9E-3
997.0E-9,-22.92E-6,997.0E-3
997.0E-9,-13.10E-6,997.0E-3
997.1E-9,24.66E-6,997.1E-3
997.1E-9,80.44E-6,997.1E-3
997.1E-9,137.8E-6,997.1E-3
997.2E-9,214.8E-6,997.2E-3
997.2E-9,282.4E-6,997.2E-3
997.2E-9,357.5E-6,997.2E-3
997.3E-9,386.4E-6,997.3E-3
997.3E-9,287.5E-6,997.3E-3
997.3E-9,34.14E-6,997.3E-3
997.4E-9,-308.5E-6,997.4E-3
997.4E-9,-608.6E-6,997.4E-3
997.4E-9,-928.2E-6,997.4E-3
997.4E-9,-1.335E-3,997.4E-3
997.5E-9,-2.131E-3,997.5E-3
997.5E-9,-2.865E-3,997.5E-3
997.6E-9,-3.116E-3,997.6E-3
997.6E-9,-1.580E-3,997.6E-3
997.6E-9,1.568E-3,997.6E-3
997.7E-9,4.973E-3,997.7E-3
997.7E-9,9.441E-3,997.7E-3
997.7E-9,12.98E-3,997.7E-3
997.8E-9,17.92E-3,997.8E-3
997.8E-9,29.45E-3,997.8E-3
997.9E-9,39.02E-3,997.9E-3
997.9E-9,54.67E-3,997.9E-3
998.0E-9,74.59E-3,998.0E-3
998.1E-9,98.06E-3,998.1E-3
998.2E-9,125.3E-3,998.2E-3
998.3E-9,157.0E-3,998.3E-3
998.4E-9,195.4E-3,998.4E-3
998.6E-9,242.8E-3,998.6E-3
998.8E-9,304.1E-3,998.8E-3
999.0E-9,387.0E-3,999.0E-3
999.5E-9,507.5E-3,999.5E-3
1.000E-6,671.5E-3,1.000
1.001E-6,891.2E-3,1.001
1.002E-6,1.220,1.002
1.004E-6,1.739,1.004
1.006E-6,2.471,1.006
1.009E-6,3.067,1.009
1.011E-6,3.549,1.011
1.012E-6,3.678,1.012
1.014E-6,3.910,1.014
1.016E-6,4.172,1.016
1.019E-6,4.458,1.019
1.023E-6,4.711,1.023
1.027E-6,4.847,1.027
1.031E-6,4.924,1.031
1.036E-6,4.965,1.036
1.042E-6,4.986,1.042
1.049E-6,4.996,1.049
1.059E-6,4.999,1.059
1.072E-6,5.000,1.072
1.083E-6,5.000,1.083
1.095E-6,5.000,1.095
1.108E-6,5.000,1.108
1.132E-6,5.000,1.132
1.161E-6,5.000,1.161
1.219E-6,5.000,1.219
1.287E-6,5.000,1.287
1.425E-6,5.000,1.425
1.578E-6,5.000,1.578
1.639E-6,5.000,1.639
1.762E-6,5.000,1.762
1.798E-6,5.000,1.798
1.826E-6,5.000,1.826
1.858E-6,5.000,1.858
1.881E-6,5.000,1.881
1.905E-6,5.000,1.905
1.948E-6,5.000,1.948
1.958E-6,5.000,1.958
1.963E-6,5.000,1.963
1.971E-6,5.000,1.971
1.976E-6,5.000,1.976
1.981E-6,5.000,1.981
1.987E-6,5.000,1.987
1.992E-6,5.000,1.992
1.993E-6,5.000,1.993
1.993E-6,5.000,1.993
1.994E-6,5.000,1.994
1.994E-6,5.000,1.994
1.994E-6,5.000,1.994
1.995E-6,5.000,1.995
1.995E-6,5.000,1.995
1.995E-6,5.000,1.995
1.995E-6,5.000,1.995
1.995E-6,5.000,1.995
1.995E-6,5.000,1.995
1.995E-6,5.000,1.995
1.995E-6,5.000,1.995
1.995E-6,5.000,1.995
1.995E-6,5.000,1.995
1.995E-6,5.000,1.995
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.996E-6,5.000,1.996
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.997E-6,5.000,1.997
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.998E-6,5.000,1.998
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
1.999E-6,5.000,1.999
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.000E-6,5.000,2.000
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.001E-6,5.000,2.001
2.002E-6,5.000,2.002
2.002E-6,5.000,2.002
2.002E-6,5.000,2.002
2.002E-6,5.000,2.002
2.002E-6,5.000,2.002
2.002E-6,5.000,2.002
2.002E-6,5.000,2.002
2.002E-6,5.000,2.002
2.002E-6,5.001,2.002
2.002E-6,5.001,2.002
2.002E-6,5.001,2.002
2.002E-6,5.001,2.002
2.002E-6,5.001,2.002
2.002E-6,5.002,2.002
2.002E-6,5.002,2.002
2.002E-6,5.002,2.002
2.002E-6,5.001,2.002
2.002E-6,5.000,2.002
2.002E-6,4.999,2.002
2.002E-6,4.997,2.002
2.002E-6,4.994,2.002
2.002E-6,4.991,2.002
2.002E-6,4.986,2.002
2.002E-6,4.981,2.002
2.002E-6,4.974,2.002
2.002E-6,4.969,2.002
2.002E-6,4.964,2.002
2.002E-6,4.959,2.002
2.002E-6,4.954,2.002
2.002E-6,4.946,2.002
2.002E-6,4.938,2.002
2.003E-6,4.930,2.003
2.003E-6,4.920,2.003
2.003E-6,4.911,2.003
2.003E-6,4.904,2.003
2.003E-6,4.895,2.003
2.003E-6,4.881,2.003
2.003E-6,4.869,2.003
2.003E-6,4.854,2.003
2.003E-6,4.841,2.003
2.003E-6,4.830,2.003
2.003E-6,4.819,2.003
2.003E-6,4.809,2.003
2.003E-6,4.800,2.003
2.003E-6,4.791,2.003
2.003E-6,4.778,2.003
2.003E-6,4.764,2.003
2.003E-6,4.751,2.003
2.003E-6,4.737,2.003
2.003E-6,4.726,2.003
2.003E-6,4.714,2.003
2.003E-6,4.704,2.003
2.003E-6,4.687,2.003
2.003E-6,4.672,2.003
2.003E-6,4.655,2.003
2.003E-6,4.641,2.003
2.003E-6,4.628,2.003
2.003E-6,4.617,2.003
2.003E-6,4.605,2.003
2.003E-6,4.594,2.003
2.003E-6,4.582,2.003
2.003E-6,4.572,2.003
2.004E-6,4.558,2.004
2.004E-6,4.541,2.004
2.004E-6,4.528,2.004
2.004E-6,4.511,2.004
2.004E-6,4.494,2.004
2.004E-6,4.481,2.004
2.004E-6,4.473,2.004
2.004E-6,4.470,2.004
2.004E-6,4.470,2.004
2.004E-6,4.470,2.004
2.004E-6,4.471,2.004
2.004E-6,4.473,2.004
2.004E-6,4.476,2.004
2.004E-6,4.479,2.004
2.004E-6,4.483,2.004
2.004E-6,4.488,2.004
2.004E-6,4.492,2.004
2.004E-6,4.496,2.004
2.004E-6,4.500,2.004
2.004E-6,4.504,2.004
2.004E-6,4.507,2.004
2.004E-6,4.512,2.004
2.005E-6,4.517,2.005
2.005E-6,4.522,2.005
2.005E-6,4.527,2.005
2.005E-6,4.531,2.005
2.005E-6,4.534,2.005
2.005E-6,4.538,2.005
2.005E-6,4.542,2.005
2.005E-6,4.547,2.005
2.005E-6,4.550,2.005
2.005E-6,4.554,2.005
2.005E-6,4.558,2.005
2.005E-6,4.561,2.005
2.005E-6,4.564,2.005
2.005E-6,4.568,2.005
2.005E-6,4.572,2.005
2.006E-6,4.578,2.006
2.006E-6,4.586,2.006
2.006E-6,4.594,2.006
2.006E-6,4.600,2.006
2.006E-6,4.604,2.006
2.006E-6,4.606,2.006
2.006E-6,4.609,2.006
2.006E-6,4.612,2.006
2.006E-6,4.615,2.006
2.006E-6,4.618,2.006
2.006E-6,4.622,2.006
2.006E-6,4.627,2.006
2.006E-6,4.633,2.006
2.007E-6,4.641,2.007
2.007E-6,4.649,2.007
2.007E-6,4.658,2.007
2.007E-6,4.667,2.007
2.007E-6,4.674,2.007
2.007E-6,4.685,2.007
2.008E-6,4.695,2.008
2.008E-6,4.707,2.008
2.008E-6,4.720,2.008
2.009E-6,4.736,2.009
2.009E-6,4.754,2.009
2.010E-6,4.777,2.010
2.011E-6,4.806,2.011
2.012E-6,4.844,2.012
2.014E-6,4.879,2.014
2.016E-6,4.910,2.016
2.018E-6,4.932,2.018
2.020E-6,4.954,2.020
2.023E-6,4.970,2.023
2.025E-6,4.979,2.025
2.028E-6,4.986,2.028
2.031E-6,4.991,2.031
2.034E-6,4.995,2.034
2.039E-6,4.998,2.039
2.044E-6,4.999,2.044
2.051E-6,5.000,2.051
2.059E-6,5.000,2.059
2.069E-6,5.000,2.069
2.084E-6,5.000,2.084
2.089E-6,5.000,2.089
2.100E-6,5.000,2.100
2.115E-6,5.000,2.115
2.145E-6,5.000,2.145
2.183E-6,5.000,2.183
2.245E-6,5.000,2.245
2.330E-6,5.000,2.330
2.454E-6,5.000,2.454
2.494E-6,5.000,2.494
2.575E-6,5.000,2.575
2.736E-6,5.000,2.736
2.793E-6,5.000,2.793
2.834E-6,5.000,2.834
2.861E-6,5.000,2.861
2.896E-6,5.000,2.896
2.925E-6,5.000,2.925
2.949E-6,5.000,2.949
2.958E-6,5.000,2.958
2.963E-6,5.000,2.963
2.972E-6,5.000,2.972
2.979E-6,5.000,2.979
2.985E-6,5.000,2.985
2.992E-6,5.000,2.992
2.993E-6,5.000,2.993
2.994E-6,5.000,2.994
2.995E-6,5.000,2.995
2.996E-6,5.000,2.996
2.996E-6,5.000,2.996
2.996E-6,5.000,2.996
2.996E-6,5.000,2.996
2.996E-6,5.000,2.996
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.997E-6,5.000,2.997
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.998E-6,5.000,2.998
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
2.999E-6,5.000,2.999
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.000E-6,5.000,3.000
3.001E-6,5.000,3.001
3.001E-6,5.000,3.001
3.001E-6,5.000,3.001
3.001E-6,5.000,3.001
3.001E-6,5.000,3.001
3.001E-6,5.000,3.001
3.001E-6,5.000,3.001
3.001E-6,5.001,3.001
3.001E-6,5.001,3.001
3.001E-6,5.001,3.001
3.001E-6,5.001,3.001
3.001E-6,5.001,3.001
3.001E-6,5.002,3.001
3.001E-6,5.002,3.001
3.001E-6,5.001,3.001
3.001E-6,5.001,3.001
3.001E-6,4.999,3.001
3.001E-6,4.997,3.001
3.001E-6,4.995,3.001
3.001E-6,4.993,3.001
3.001E-6,4.991,3.001
3.001E-6,4.988,3.001
3.001E-6,4.985,3.001
3.001E-6,4.979,3.001
3.001E-6,4.975,3.001
3.001E-6,4.970,3.001
3.001E-6,4.965,3.001
3.001E-6,4.959,3.001
3.001E-6,4.954,3.001
3.001E-6,4.948,3.001
3.001E-6,4.944,3.001
